date,round,meal_id,item_name,quantity,measure,esha_code,gov_code,cals_kcal,prot_g,carb_g,tot_fib_g,tot_sol_fib_g,tot_insol_fib_g,sugar_g,sug_add_g,fat_g,mono_fat_g,poly_fat_g,trans_fat_g,sat_fat_g,vit_a_iu_iu,calc_mg,omega3_g,omega6_g,iron_mg,iodine_mcg,copp_mg,magn_mg,pot_mg,sel_mcg,sod_mg,zinc_mg,vit_c_mg,vit_b12_mcg,vit_b6_mg,vit_b3_ne_mg,vit_b3_mg,vit_b2_mg,vit_b1_mg,vit_d_iu_iu,gly_indx,gly_load,wgt_g,fat_cals_kcal,sat_cals_kcal,tfa_cals_kcal,carb_avail_g,starch_g,fib_16_g,sol_fib_16_g,insol_fib_16_g,non_digest_carb_g,sol_non_digest_carb_g,insol_non_digest_carb_g,mon_sac_g,galac_g,gluc_g,fruct_g,disacc_g,lact_g_70,sucr_g,malt_g,o_carb_g,net_carb_g,sala_g,chol_mg,water_g,ash_g,k_j_k_j,vit_a_rae_mcg,vit_a_re_mcg,caroten_mcg,retinol_mcg,alpha_caro_mcg,beta_caro_mcg,beta_caro_eq_mcg,biot_mcg,vit_d_mcg_mcg,vit_e_a_toco_mg,vit_e_a_te_mg,vit_e_iu_iu,vit_e_mg_mg,folate_mcg,fol_acid_mcg,fol_dfe_mcg_dfe,fol_food_mcg,crypto_mcg,vit_k_mcg,panto_mg,boron_mcg,chlor_mg,chrom_mcg,fluor_mg,mang_mg,moly_mcg,phos_mg,salt_g,x4_0_g,x6_0_g,x8_0_g,x10_0_g,x12_0_g,x14_0_g,x15_0_g,x16_0_g,x17_0_g,x18_0_g,x20_0_g,x22_0_g,x24_0_g,x14_1_g,x15_1_g,x16_1_g,x17_1_g,x18_1_g,x20_1_g,x22_1_g,x24_1_g,x18_2_g,x18_3_g,x18_4_g,x20_3_g,x20_4_g,x20_5_g,x22_5_g,x22_6_g,ala_g,arg_g,asp_g,cys_g,glu_g,gly_g,his_g,iso_g,leu_g,lys_g,met_g,phe_g,pro_g,ser_g,thr_g,trp_g,tyr_g,val_g,alc_g,caff_mg,art_sw_mg,aspar_mg,sacch_mg,sug_al_g,eryth_g,glyc_g,inos_g,lacti_g,malti_g,mann_g,sorb_g,xylit_g,org_ac_g,acet_g,citr_g,lact_g_172,malic_g,chln_mg,tau_g,lut_zea_mcg,lycopene_mcg,sulfites_ppm_ppm,sulfites_mg_mg,mp_grain_oz_eq,mp_veg_c,mp_fruit_c,mp_dairy_c,mp_prot_oz_eq,xx_alc,xx_lean_meat,xx_veg,xx_starch,xx_o_carb,xx_non_fat_milk,xx_fruit,xx_fat,file,fdc_id,lact_g_69,lact_g_171,lact_g_68,lact_g_170,comments,lact_g_71,lact_g_173,notes_on_portion_size,lact_g_72,lact_g_174,size,portion,portion_size_notes,lact_g_73,lact_g_175,day,first_day,last_day,day_of_round,weekend,time_shift
1/29/21,2,11,mayonnaise,1,Tablespoon,120064,83107000,102,0.14,0.09,0,0,0,0.09,0,11.23,2.53,6.7,NA,1.76,NA,1.2,0.82,5.88,0.03,NA,0,0.15,3,0.35,95.25,0.02,0,0.02,0,0,0,0,0,1.2,NA,NA,15,101.05,15.8,NA,0.09,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,NA,6.3,3.25,0.3,426.77,2.4,NA,NA,2.25,0,0.9,NA,NA,0.03,0.49,NA,NA,NA,0.75,0,0.75,0.75,0.6,24.45,NA,NA,NA,NA,NA,NA,NA,3.15,NA,0,0,0,0,0,0.01,NA,1.19,NA,0.46,NA,NA,NA,NA,NA,0.01,NA,2.47,0.04,0,NA,5.87,0.82,0,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,5.13,NA,1.8,0,NA,NA,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/21,1/21/21,2/3/21,9,FALSE,FALSE
1/29/21,2,11,"pickles, spear",2,Each,162247,75511100,9.6,0.38,1.59,0.7,NA,NA,0.89,0,0.34,0,0.1,NA,0.06,NA,43.2,0.06,0.04,0.18,NA,0.02,5.6,89.6,0,646.4,0.09,1.68,0,0.03,0.09,0.09,0.05,0.04,0,NA,NA,80,3.1,0.57,NA,0.89,0,0.7,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.89,NA,0,75.76,1.92,40.17,3.2,NA,NA,0,0,36,NA,NA,0,0.1,NA,NA,NA,6.4,0,6.4,6.4,0.8,13.44,NA,NA,NA,NA,NA,NA,NA,12.8,NA,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,2.72,NA,159.2,0,NA,NA,0,0.52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/21,1/21/21,2/3/21,9,FALSE,FALSE
1/29/21,2,11,french fries,4,Ounce-weight,118661,71401030,353.8,3.89,46.99,4.31,NA,NA,0.34,0,16.7,6.77,6.12,NA,2.65,NA,20.41,0.49,5.62,0.92,NA,0.14,39.69,656.57,1.02,238.14,0.57,5.33,0,0.42,3.41,3.41,0.04,0.19,0,NA,NA,113.4,150.33,23.84,NA,42.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.34,42.68,NA,0,43.71,2.1,1480.31,0,NA,NA,0,0,0,NA,NA,0,1.89,NA,NA,NA,34.02,0,34.02,34.02,0,12.7,NA,NA,NA,NA,NA,NA,NA,141.75,NA,0.09,0,0.02,0.01,0,0.02,NA,1.38,NA,0.95,NA,NA,NA,NA,NA,0.03,NA,6.6,0.12,0,NA,5.61,0.49,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.73,NA,30.62,0,NA,NA,0,0.74,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/21,1/21/21,2/3/21,9,FALSE,FALSE
1/30/21,2,12,"bread, whole wheat",2,Slice,116590,51300110,182.88,8.86,31.03,4.32,NA,NA,3.18,3.18,2.56,0.44,1.16,NA,0.53,NA,117.36,0.1,1.05,1.84,NA,0.16,55.44,180,18.58,324,1.27,0,0,0.16,3.19,3.19,0.12,0.28,0,NA,NA,72,23,4.74,NA,26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.54,26.71,NA,0,27.86,1.69,765.17,0,NA,NA,0,0,1.44,NA,NA,0,0.39,NA,NA,NA,30.24,0,30.24,30.24,0,5.62,NA,NA,NA,NA,NA,NA,NA,152.64,NA,0,0,0,0.01,0.01,0.01,NA,0.32,NA,0.17,NA,NA,NA,0,0,0.01,0,0.42,0.01,0,0,1.05,0.1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.58,NA,62.64,0,NA,NA,2.61,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/30/21,1/21/21,2/3/21,10,TRUE,FALSE
1/30/21,2,12,scrambled eggs,2,Ounce-weight,157538,32130065,104.33,6.65,0.39,0,0,0,0.2,0,8.26,3.12,2,NA,2.57,NA,30.05,0.18,1.79,0.93,NA,0.04,6.24,73.14,16.22,148.55,0.68,0,0.38,0.11,0.04,0.04,0.23,0.02,43.09,NA,NA,56.7,74.3,23.13,NA,0.39,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.39,NA,199.01,40.66,0.75,436.5,98.09,NA,NA,97.52,0,6.24,NA,NA,1.08,0.93,NA,NA,NA,18.71,0,18.71,18.71,4.54,3.18,NA,NA,NA,NA,NA,NA,NA,104.89,NA,0.04,0.02,0.02,0.03,0.03,0.1,NA,1.65,NA,0.64,NA,NA,NA,NA,NA,0.12,NA,2.96,0.02,0,NA,1.69,0.14,0,NA,0.1,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.51,NA,265.92,0,NA,NA,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/30/21,1/21/21,2/3/21,10,TRUE,FALSE
1/30/21,2,12,"ham, smoked, cooked",2.5,Ounce-weight,114186,22311010,105.6,14.24,0.84,0,0,0,0.74,0.74,4.75,2.28,0.69,NA,1.62,NA,5.67,0.09,0.6,0.79,NA,0.1,14.17,248.77,17.79,955.38,1.57,0,0.4,0.25,3.96,3.96,0.18,0.42,22.68,NA,NA,70.87,42.74,14.56,NA,0.84,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.84,NA,38.98,48.3,2.74,441.84,4.25,NA,NA,4.25,0,0,NA,NA,0.57,0.19,NA,NA,NA,1.42,0,1.42,1.42,0,0,NA,NA,NA,NA,NA,NA,NA,189.23,NA,0,0,0,0.01,0.01,0.07,NA,0.99,NA,0.53,NA,NA,NA,0,0,0.2,0,2.07,0.01,0,0,0.58,0.09,0,NA,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.91,NA,0,0,NA,NA,0,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/30/21,1/21/21,2/3/21,10,TRUE,FALSE
2/2/21,2,13,"pineapple, fresh",2,Ounce-weight,118393,63141010,28.35,0.31,7.44,0.79,NA,NA,5.58,0,0.07,0.01,0.02,NA,0.01,NA,7.37,0.01,0.01,0.16,NA,0.06,6.8,61.8,0.06,0.57,0.07,27.1,0,0.06,0.28,0.28,0.02,0.04,0,NA,NA,56.7,0.61,0.05,NA,6.65,NA,0.79,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.06,6.65,NA,0,48.76,0.12,118.61,1.7,NA,NA,0,0,19.84,NA,NA,0,0.01,NA,NA,NA,10.21,0,10.21,10.21,0,0.4,NA,NA,NA,NA,NA,NA,NA,4.54,NA,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,NA,0,0,NA,NA,0,0,0.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,13,"blueberries, fresh",2,Ounce-weight,118418,63203010,32.32,0.42,8.22,1.36,NA,NA,5.65,0,0.19,0.03,0.08,NA,0.02,NA,3.4,0.03,0.05,0.16,NA,0.03,3.4,43.66,0.06,0.57,0.09,5.5,0,0.03,0.24,0.24,0.02,0.02,0,NA,NA,56.7,1.68,0.14,NA,6.85,NA,1.36,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.21,6.85,NA,0,47.75,0.13,135.22,1.7,NA,NA,0,0,18.14,NA,NA,0,0.32,NA,NA,NA,3.4,0,3.4,3.4,0,10.94,NA,NA,NA,NA,NA,NA,NA,6.8,NA,0,0,0,0,0,0,NA,0.01,NA,0,NA,NA,NA,0,0,0,0,0.03,0,0,0,0.05,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,45.36,0,NA,NA,0,0,0.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,13,"strawberries, fresh",2,Ounce-weight,118440,63223020,18.14,0.38,4.35,1.13,NA,NA,2.77,0,0.17,0.02,0.09,NA,0.01,NA,9.07,0.04,0.05,0.23,NA,0.03,7.37,86.75,0.23,0.57,0.08,33.34,0,0.03,0.22,0.22,0.01,0.01,0,NA,NA,56.7,1.53,0.08,NA,3.22,NA,1.13,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.45,3.22,NA,0,51.57,0.23,75.91,0.57,NA,NA,0,0,3.97,NA,NA,0,0.16,NA,NA,NA,13.61,0,13.61,13.61,0,1.25,NA,NA,NA,NA,NA,NA,NA,13.61,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,NA,14.74,0,NA,NA,0,0,0.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,13,"raspberries, fresh",2,Ounce-weight,159438,63219000,29.48,0.68,6.77,3.69,NA,NA,2.51,0,0.37,0.04,0.21,NA,0.01,NA,14.17,0.07,0.14,0.39,NA,0.05,12.47,85.62,0.11,0.57,0.24,14.86,0,0.03,0.34,0.34,0.02,0.02,0,NA,NA,56.7,3.32,0.1,NA,3.08,NA,3.69,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.58,3.08,NA,0,48.62,0.26,123.36,1.13,NA,NA,0,9.07,6.8,NA,NA,0,0.49,NA,NA,NA,11.91,0,11.91,11.91,0,4.42,NA,NA,NA,NA,NA,NA,NA,16.44,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.14,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,NA,77.11,0,NA,NA,0,0,0.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,14,"noodles, rice, chow fun, cooked",24,Ounce-weight,158405,56117090,728.02,12.11,162.41,6.8,NA,NA,0.2,0,1.36,0.18,0.16,NA,0.16,NA,27.22,0.03,0.13,0.95,NA,0.26,20.41,27.22,30.62,1700.97,1.7,0,0,0.04,0.49,0.49,0.03,0.12,0,NA,NA,680.39,12.25,1.41,NA,155.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4,155.6,NA,0,499.27,5.24,3046.02,0,NA,NA,0,0,0,NA,NA,0,0.2,NA,NA,NA,6.8,0,6.8,6.8,0,0,NA,NA,NA,NA,NA,NA,NA,136.08,NA,0,0,0,0,0,0,0,0.14,0,0.01,0,0,0,0,0,0,0,0.18,0,0,0,0.13,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89,NA,0,0,NA,NA,9.53,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,14,"vegetables, mixed, classic, cooked",1,Cup,160048,75311020,157.25,5.14,23.46,7.96,NA,NA,5.59,0,4.96,1.74,1.56,NA,1.39,NA,46.25,0.2,1.36,1.48,NA,0.15,38.85,303.4,0.55,288.6,0.89,5.73,0,0.16,1.52,1.52,0.22,0.13,0,NA,NA,185,44.62,12.5,NA,15.5,NA,7.96,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9.92,15.5,NA,3.7,149.66,1.78,657.93,403.3,NA,NA,18.5,1733.45,3737,NA,NA,0,1.22,NA,NA,NA,33.3,0,33.3,33.3,0,46.43,NA,NA,NA,NA,NA,NA,NA,92.5,NA,0.05,0.03,0.02,0.04,0.04,0.12,NA,0.73,NA,0.31,NA,NA,NA,NA,NA,0.03,NA,1.7,0.01,0,NA,1.36,0.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.66,NA,1141.45,0,NA,NA,0,1.18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,14,soy sauce,4,Ounce-weight,116346,41420300,60.1,9.23,5.59,0.91,NA,NA,0.45,0,0.65,0.1,0.3,NA,0.08,NA,37.42,0.03,0.27,1.64,NA,0.05,83.91,493.28,0.57,6228.96,0.99,0,0,0.17,2.49,2.49,0.19,0.04,0,NA,NA,113.4,5.82,0.75,NA,4.68,NA,0.91,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.23,4.68,NA,0,80.68,17.25,251.46,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,15.88,0,15.88,15.88,0,0,NA,NA,NA,NA,NA,NA,NA,188.24,NA,0,0,0,0,0,0,NA,0.07,NA,0.01,NA,NA,NA,NA,NA,0,NA,0.09,0,0,NA,0.27,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/2/21,2,14,tofu,2.5,Ounce-weight,124859,41420010,43.23,5.08,0.84,0.14,NA,NA,0.5,0,2.62,0.58,1.47,NA,0.38,NA,78.67,0.17,1.3,0.79,NA,0.11,19.14,85.05,6.31,5.67,0.45,0.14,0,0.04,0.38,0.38,0.03,0.03,0,NA,NA,70.87,23.54,3.4,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.69,NA,0,61.84,0.5,180.89,0,NA,NA,0,0,2.83,NA,NA,0,0.01,NA,NA,NA,31.18,0,31.18,31.18,0,1.42,NA,NA,NA,NA,NA,NA,NA,65.2,NA,0,0,0,0,0,0.01,0,0.28,0,0.09,0,0,0,0,0,0.01,0,0.57,0,0,0,1.3,0.17,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.42,NA,0,0,NA,NA,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/21,1/21/21,2/3/21,13,FALSE,FALSE
2/3/21,2,15,"cereal, Cap'n Crunch",4-Mar,Cup,117443,57117000,107.46,1.19,23.09,0.67,NA,NA,11.97,11.79,1.38,0.17,0.2,NA,0.9,NA,2.97,0.01,0.19,5.24,NA,0.03,14.85,50.22,1.76,203.58,4.36,0,0,0.58,5.8,5.8,0.49,0.44,0,NA,NA,27,12.44,8.13,NA,22.41,NA,0.67,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10.45,22.41,NA,0,0.67,0.67,449.61,1.89,NA,NA,0,11.88,18.09,NA,NA,0,0.17,NA,NA,NA,419.85,414.72,710.15,5.13,0,0.16,NA,NA,NA,NA,NA,NA,NA,45.09,NA,0,0.01,0.07,0.06,0.41,0.16,NA,0.16,NA,0.03,NA,NA,NA,0,0,0,0,0.17,0,0,0,0.19,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,NA,174.15,0,NA,NA,0.49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/21,1/21/21,2/3/21,14,FALSE,FALSE
2/3/21,2,15,"milk, 1%",2-Jan,Cup,135541,11112210,52.46,4.12,6.33,0,0,0,6.05,0,1.16,0.26,0.04,NA,0.69,NA,153.72,0,0.03,0,NA,0,14.64,193.98,2.56,47.58,0.52,0,0.74,0.07,0.14,0.14,0.17,0.07,53.68,NA,NA,122,10.43,6.24,NA,6.33,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.28,6.33,NA,6.1,109.43,0.95,219.49,70.76,NA,NA,70.76,0,1.22,NA,NA,1.34,0.02,NA,NA,NA,2.44,0,2.44,2.44,0,0.12,NA,NA,NA,NA,NA,NA,NA,125.66,NA,0.03,0.02,0.01,0.03,0.03,0.11,NA,0.32,NA,0.12,NA,NA,NA,0,0,0.02,0,0.24,0,0,0,0.03,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.23,NA,0,0,NA,NA,0,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/21,1/21/21,2/3/21,14,FALSE,FALSE
2/3/21,2,16,"roll, kaiser, hard",1,Each,125044,51153000,164.08,5.54,29.51,1.29,NA,NA,0.99,0.87,2.41,0.63,0.96,NA,0.34,NA,53.2,0.05,0.91,1.84,NA,0.09,15.12,60.48,21.9,304.64,0.53,0,0,0.02,2.37,2.37,0.19,0.27,0,NA,NA,56,21.67,3.05,NA,28.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.23,28.22,NA,0,17.36,1.18,686.51,0,NA,NA,0,0,0,NA,NA,0,0.24,NA,NA,NA,53.2,44.8,84.56,8.4,0,0.34,NA,NA,NA,NA,NA,NA,NA,56,NA,0,0,0,0,0,0,0,0.27,0,0.07,0,0,0,0,0,0.02,0,0.62,0,0,0,0.91,0.05,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18,NA,32.48,0,NA,NA,2.17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/21,1/21/21,2/3/21,14,FALSE,FALSE
2/3/21,2,16,"fried chicken thigh, with skin",5.5,Ounce-weight,156970,24157300,422.55,29.59,9.22,0.31,NA,NA,0.16,0,28.95,12.18,8.19,NA,6.53,NA,21.83,0.74,7.36,1.92,NA,0.1,29.63,322.76,34.93,541.05,2.21,0,0.55,0.51,7.73,7.73,0.29,0.21,12.47,NA,NA,155.92,260.59,58.78,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,8.9,NA,165.28,86.9,1.26,1767.95,21.83,NA,NA,21.83,0,0,NA,NA,0.31,1.53,NA,NA,NA,26.51,17.15,38.51,9.36,0,17,NA,NA,NA,NA,NA,NA,NA,279.1,NA,0,0,0,0,0.01,0.1,NA,4.96,NA,1.32,NA,NA,NA,NA,NA,1.14,NA,10.84,0.13,0,NA,7.24,0.71,0,NA,0.12,0.01,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.69,NA,28.07,0,NA,NA,0.73,0,0,0,4.04,NA,NA,NA,NA,NA,NA,NA,NA,./../../../clean_data/esha_food_lists/esha_food_list_1.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/21,1/21/21,2/3/21,14,FALSE,FALSE
